,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
936,"Rockville, MD 20852",US Pharmacopeia,5b7eaeee2418dc3d,"Executive Director, Quality Research Institute (WP)",,52.800003,3,30+ days,2016-10-16 00:30:23.897629
937,"Rockville, MD",STG International,2b9630f161110cad,MR NIH Human Resources Assistant,,42.0,85,2 days,2016-10-16 00:30:23.897629
938,"Annapolis Junction, MD",Shield Consulting Solutions,6dfb86c9141a5e22,Senior Software Engineer,,,,17 days,2016-10-16 00:30:23.897629
939,"Washington, DC",Carnegie Institution,545a760b3c8b98b6,Systems Administrator,,,,6 days,2016-10-16 00:30:23.897629
940,"Arlington, VA","Sotera Defense Solutions, Inc.",866019e2aa6ea7b4,Senior DevOps Engineer,,,,19 days,2016-10-16 00:30:23.897629
941,"Rockville, MD","OMNITEC Solutions, Inc",1fc16d54948f3ee1,"JAVA Developer (Telecommute/Remote, Rockville,MD)",,54.0,2,30+ days,2016-10-16 00:30:23.897629
942,"Rockville, MD",ICF,cf58becca93d10f5,Technical Specialist in Community Health Program Management...,,40.8,233,30+ days,2016-10-16 00:30:23.897629
943,"Arlington, VA",ICF,37a60a340cef76a5,On-call MS Project Server SME - Platform Specialist,,40.8,233,27 days,2016-10-16 00:30:23.897629
944,"Washington, DC 20024 (South West area)",Energetics Incorporated,9f068a7dc5cf9cc7,Buildings Engineering Consultant (Residential and Commercial...,,,,30+ days,2016-10-16 00:30:23.897629
945,"Arlington, VA","Strategic Analysis, Inc",f45f57fe2f24b02b,Staff Scientist (Social Science and Mathematics),,52.199997,5,18 days,2016-10-16 00:30:23.897629
946,"Chantilly, VA 20151",The Aerospace Corporation,f0750bc887b5bba5,Cloud Computing Summer Internship,,52.199997,46,9 days,2016-10-16 00:30:23.897629
947,"Washington, DC 20036 (Downtown area)",ANALYTICA,46795ffdcce6b121,Project Manager,,51.0,4,30+ days,2016-10-16 00:30:23.897629
948,"Gaithersburg, MD",SeraCare,7e976ae5f65ee4e9,Sr. Scientist - R&D,,39.0,3,30 days,2016-10-16 00:30:23.897629
949,"Gaithersburg, MD",MRIGlobal,df234480e9a7c5c1,Staff Scientist - Research & Development,,,,30+ days,2016-10-16 00:30:23.897629
950,"Arlington, VA 22203 (Bluemont area)",Hanover Research,15c0bc0eec4c932b,Senior Research Analyst—Market Research Practice Area,,42.6,5,30+ days,2016-10-16 00:30:23.897629
951,"Arlington, VA",ICF,b1431ec28c1a95b2,Business Architect,,40.8,233,26 days,2016-10-16 00:30:23.897629
952,"Bethesda, MD 20814",Child Trends,09ff1a01c38a26a3,Senior Research Analyst - Early Childhood,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
953,"Rockville, MD",SNI Financial,10d23ed66641762c,Market Research Analyst,,40.2,5,16 days,2016-10-16 00:30:23.897629
954,"Chantilly, VA 20151",The Aerospace Corporation,0b09efacd5f589b5,Manager - Engineering,,52.199997,46,2 days,2016-10-16 00:30:23.897629
955,"Vienna, VA 22182",VHB,f631b8eea773e94f,Transportation Planner,,55.199997,3,25 days,2016-10-16 00:30:23.897629
956,"Fairfax, VA",ICF,8751dc6981f71850,Workforce Consultant,,40.8,233,30+ days,2016-10-16 00:30:23.897629
957,"Fairfax, VA",xentity corporation,e3299060ddf57ec6,GIS Data Systems Analysts,,,,30+ days,2016-10-16 00:30:23.897629
958,"Annapolis Junction, MD",Booz Allen Hamilton,809304eba0a4b5bc,"Operations / Mathematical Modeling Research Analyst, Senior",,44.4,945,30+ days,2016-10-16 00:30:23.897629
959,"Arlington, VA",Capital One,c89e1aaafb0d0613,"Lead Software Engineer, Front End",,44.4,2904,29 days,2016-10-16 00:30:23.897629
960,"Gaithersburg, MD 20878",Piper Clinical Solutions,6cfe41433946d490,Scientist II,,,,30+ days,2016-10-16 00:30:23.897629
961,"Washington, DC 20036 (Downtown area)","Oceana, INC",c00069af31a36551,Marketing Manager - Global Fishing Watch,,,,30+ days,2016-10-16 00:30:23.897629
962,"Rockville, MD",STG International,334152a4705652f6,HR Assistant,,42.0,85,3 days,2016-10-16 00:30:23.897629
963,"Washington, DC 20036 (Downtown area)",American Chemical Society,f6acfa9ff1e6bd5c,Chief Information Security Officer,,51.0,29,30+ days,2016-10-16 00:30:23.897629
964,"McLean, VA",Mitre Corporation,55c69933fbcdf690,Senior/Lead Computer Scientist,,51.6,106,30+ days,2016-10-16 00:30:23.897629
965,"Herndon, VA",Nokia Siemens Networks,0055e05abfd9f69e,US Federal Account Director,,51.0,782,30+ days,2016-10-16 00:30:23.897629
966,"Fort Belvoir, VA",Savantage,087e11697fe7faab,Chief Scientist / Senior Engineer (Lead),,,,23 days,2016-10-16 00:30:23.897629
967,"Bethesda, MD 20813",Leidos,1ceb48cb53abed3c,Software Application Developer,,43.8,187,11 days,2016-10-16 00:30:23.897629
968,"McLean, VA",Leidos,34ff20d15340fec2,Senior Airborne Image Scientist,,43.8,187,30+ days,2016-10-16 00:30:23.897629
969,"Chantilly, VA",Ball Aerospace,4162cee33f54ff56,Senior Software Engineer – Search and Retrieval (659722),,43.2,35,9 days,2016-10-16 00:30:23.897629
970,"Washington, DC","Sotera Defense Solutions, Inc.",9afacc1a36c85632,"Research Scientist, Senior",,,,30+ days,2016-10-16 00:30:23.897629
971,"Reston, VA",Fractal Industries,adeb91ca1765f402,DevOps & Deployment Engineer,,,,30+ days,2016-10-16 00:30:23.897629
972,"Reston, VA",Fractal Industries,e7b1a710fdd9abb2,DevOps Engineer,,,,30+ days,2016-10-16 00:30:23.897629
973,"Rockville, MD 20848",Leidos,73176fcef81bba1c,Part-Time Clinical Research Medical Writer II 631350 (NCI),,43.8,187,30+ days,2016-10-16 00:30:23.897629
974,"Gaithersburg, MD",Eurofins,5890beb3ee3f5943,Biochemist,,,,18 days,2016-10-16 00:30:23.897629
975,"Washington, DC",CACI International Inc,ec7536797fda9489,"Software Engineer,Principal Job",,44.4,815,30+ days,2016-10-16 00:30:23.897629
976,"Rockville, MD",Lucidus Solutions,df0f99626cdd55ed,Senior Front End Developer,,,,13 days,2016-10-16 00:30:23.897629
977,"Gaithersburg, MD 20899",AstraZeneca,09ce993f7365e045,Safety Physican - Oncology,,51.6,568,9 days,2016-10-16 00:30:23.897629
978,"Washington, DC",Smith & Keller,846c787ea7af4f8f,Front End Engineer,,,,22 hours,2016-10-16 00:30:23.897629
979,"Gaithersburg, MD",inVentiv Health Clinical,4ab05bf8a663e002,Sr. Statistical Programmer - REMOTE,,43.8,52,30+ days,2016-10-16 00:30:23.897629
980,"Bethesda, MD",Addison Group,5677954042776e79,Junior Research Analyst,,44.4,59,30+ days,2016-10-16 00:30:23.897629
981,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,efad17419fe752fd,Automotive Electronics and Software Engineer,,51.0,30,30+ days,2016-10-16 00:30:23.897629
982,"Washington, DC 20009 (U Street Corridor area)",Environmental Defense Fund,046cc0e5f0df6861,Scientist - Sustainable Agriculture,,52.199997,14,30+ days,2016-10-16 00:30:23.897629
983,"Reston, VA",Zoomdata,112038e7cc4c9923,Product Manager,,,,23 days,2016-10-16 00:30:23.897629
984,"Fort Meade, MD",PAE,406b1cbac63563c9,AW Research Analyst,,43.8,215,30+ days,2016-10-16 00:30:23.897629
985,"Bethesda, MD 20814",Child Trends,b6241ed66e0b7b6e,Research Analyst - Child Welfare,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
986,"Springfield, VA 22150",EOIR Technologies,ac6b04a35681c7d8,OPIR Scientist,,52.199997,21,30+ days,2016-10-16 00:30:23.897629
987,"Falls Church, VA 22040",Knowesis Inc.,bcb79a549fda7042,"Program Analyst (Military Medical Research, Development, and...",,,,30+ days,2016-10-16 00:30:23.897629
988,"Vienna, VA 22182",VHB,18d83baa0d2d4f2d,Transportation Engineer,,55.199997,3,25 days,2016-10-16 00:30:23.897629
989,"Springfield, VA",Booz Allen Hamilton,96e1d3124d6004dd,"Image Scientist, Lead",,44.4,945,30+ days,2016-10-16 00:30:23.897629
990,"Millersville, MD",BluVector Cyber,0dcb946d827b2cb1,Applied Malware Researcher,,,,17 days,2016-10-16 00:30:23.897629
991,"Chantilly, VA",Praxis Engineering,f968e9cff23b6366,Principal Engineer/Scientist,,55.800003,9,30+ days,2016-10-16 00:30:23.897629
992,"Fort George G Meade, MD",National Security Agency,cec12e035cb800b1,Cryptanalytic Computer Network Operations Development Progra...,"$67,906 - $84,611 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
993,"Arlington, VA","OnPoint Consulting, Inc.",a9d638308939fbe1,Senior Business Intelligence Developer,,,,30+ days,2016-10-16 00:30:23.897629
994,"Arlington, VA",BAE Systems,3da0c04c53c67378,Senior Principal Research Software Engineer,,44.4,1700,27 days,2016-10-16 00:30:23.897629
995,"Bethesda, MD",Columbus Technologies and Services,3ad4ce9fc3ad6871,Project Manager - Quality Assurance/IV&V,,,,30+ days,2016-10-16 00:30:23.897629
996,"Bethesda, MD 20814",Abt Associates,bdc2aa8cae972678,Assoc / Scientist,,52.199997,19,30+ days,2016-10-16 00:30:23.897629
997,"Chantilly, VA",Ball Aerospace,c0560121c83b6d89,Product Owner (659723),,43.2,35,9 days,2016-10-16 00:30:23.897629
998,"Fairfax, VA",ICF,48bf64e4cc47a8f4,Senior Vice President-Controller,,40.8,233,22 days,2016-10-16 00:30:23.897629
999,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,69c36ad6c7fd7413,Optical Scientist/Engineer,,51.0,30,30+ days,2016-10-16 00:30:23.897629
